ETC_20150317_000001	Kepa
ETC_20180208_031483	Stufe von "Zornschlag" +1
ETC_20180208_031484	Stufe von "Redel" +1
ETC_20180208_031485	Stufe von "Tsuken" +1
ETC_20180208_031486	Stufe von "Zwerchschlag" +1
ETC_20180208_031487	Stufe von "Sturzschlag" +1
ETC_20180208_031488	Stufe von "Drachenzahn" +1
ETC_20180208_031489	Stufe von "Serpentine" +1
ETC_20180208_031490	Stufe von "Gae Bulg" +1
ETC_20180208_031491	Stufe von "Drachenflug" +1
ETC_20180208_031492	Stufe von "Kampfbefehle" +1
ETC_20180208_031493	Stufe von "Nicht-invasives Gebiet" +1
ETC_20180208_031494	Stufe von "Gefrierschild" +1
ETC_20180208_031495	Stufe von "Zitation" +1
ETC_20180208_031496	Stufe von "Desmodus" +1
ETC_20180208_031497	Stufe von "Verbrennung" +1
ETC_20180208_031498	Stufe von "Agoniestab" +1
ETC_20180208_031499	Stufe von "Invokation" +1
ETC_20180208_031500	Stufe von "Dunkler Theurg" +1
ETC_20180208_031501	Stufe von "Mastema" +1
ETC_20180208_031502	Stufe von "Steine sammeln" +1
ETC_20180208_031503	Stufe von "Wilder Schuss" +1
ETC_20180208_031504	Stufe von "Schallschlag" +1
ETC_20180208_031505	Stufe von "Deckungsfeuer" +1
ETC_20180208_031506	Stufe von "Kopfschuss" +1
ETC_20180208_031507	Stufe von "Scharfschuss" +1
ETC_20180208_031508	Stufe von "Durchgehender Schuss" +1
ETC_20180208_031509	Stufe von "Fräßmündung" +1
ETC_20180208_031510	Stufe von "Heiligtum" +1
ETC_20180208_031511	Stufe von "Abbruch" +1
ETC_20180208_031512	Stufe von "Dekatos" +1
ETC_20180208_031513	Stufe von "Heilungsfaktor" +1
ETC_20180208_031514	Stufe von "Einäscherung" +1
ETC_20180208_031515	Stufe von "Vernebelung" +1
ETC_20180208_031516	Stufe von "Pandemie" +1
ETC_20180208_031517	Stufe von "Schnabel-Maske" +1
ETC_20180208_031518	Stufe von "Siebenfache Rache" +1
ETC_20180208_031519	Stufe von "Ain Sof" +1
ETC_20180208_031520	Anleitung – Zongzi
ETC_20180208_031521	Anleitung – Uralte Goldfassung
ETC_20180208_031522	Gegenstandsanleitung
ETC_20180208_031523	Doppelsöldner-Aufstieg
ETC_20180208_031524	Psychokineten-Aufstieg
ETC_20180208_031525	Seelsorger-Aufstieg
ETC_20180208_031526	Nak-Muay-Aufstieg
ETC_20180208_031527	In Partien der Teamkampfliga ist sämtlicher Schaden um 80 % reduziert und die Effekte einiger Fertigkeiten sind ebenfalls angepasst.
ETC_20180208_031528	Wenn du gesegnete Scherben aus transzendierten Gegenständen extrahierst, wird der Gegenstand zerstört.
ETC_20180208_031529	Die gesegneten Edelsteine erhältst du nicht zurück, auch wenn du die Transzendenz entfernst. Möchtest du fortfahren?
ETC_20180208_031530	Der Gegenstand ist für die Extraktion gesegneter Scherben nicht geeignet.
ETC_20180208_031531	Zur Extraktion gesegneter Scherben musst du den Gegenstand{nl}im Kreis oben platzieren. Wenn du die Scherben aus einem transzendierten Gegenstand extrahierst, wird der Gegenstand zerstört.
ETC_20180208_031532	Transzendierte Gegenstände können nicht gehandelt oder über das Teamlager übertragen werden. Schlägt der Versuch einer Transzendenz fehl, wird das Potenzial des Gegenstands reduziert.{nl} {nl}Möchtest du den Gegenstand transzendieren?
ETC_20180208_031533	Wähle einen Gegenstand, dem eine Fassung hinzugefügt werden soll.
ETC_20180208_031534	Dieser Gegenstand kann keine Fassung erhalten.
ETC_20180208_031535	Dem Gegenstand "{ITEM_NAME}" eine Fassung hinzufügen. Einem Gegenstand eine Fassung hinzuzufügen kostet Silber, reduziert aber sein Potenzial nicht.
ETC_20180208_031536	Haarfärbemittel registriert.{nl}Möchtest du die Farbe "{@st66d_y}{s19}{COLOR}{/}{/}" jetzt anwenden?{nl} {nl}{@st43b}{s16}* Du kannst deine Haarfarbe in den Charaktereinstellungen ändern.{/}{/}
ETC_20180208_031537	Möchtest du diesen Gegenstand wirklich zerlegen?{nl}Preis: {Price}
ETC_20180208_031538	Kann auf dem aktuellen Rang nicht verwendet werden wegen Rangabstieg bei Rang {LAST_INDEX}.
ETC_20180208_031539	{@st47}{s18}{WARNINGPROP}{/}{/}Enthält einen Gegenstand.{nl} {nl}{DEFAULTMSG}
ETC_20180208_031540	Erweckung
ETC_20180208_031541	Edelstein ausrüsten
ETC_20180208_031542	Fassung hinzufügen
ETC_20180208_031543	Du kannst nicht auf deinen Begleiter auf- oder von ihm absteigen, während du eine Fertigkeit benutzt.
ETC_20180208_031544	Zugang auf Rang {NEED_RANK} und höher beschränkt.
ETC_20180208_031545	Es gibt keine Quests für den Herausforderungsgutschein.
ETC_20180208_031546	{nl}{QUEST}: {COUNT}-mal abgeschlossen
ETC_20180208_031547	{QUEST}: {BEFORE}-mal => {COUNT}-mal
ETC_20180208_031548	Event des 2. Geburtstags{nl}{ITEM} x {COUNT} erhalten!
ETC_20180208_031549	Baumverstärkung des 2. Geburtstags erhalten
ETC_20180208_031550	Tauschladen des 2. Geburtstags
ETC_20180208_031551	+{COUNT} Verbesserungspotenzial: {PR} Kleeblatt tauschen?
ETC_20180208_031552	Ja, bitte. Ich möchte tauschen.
ETC_20180208_031553	Nein, ich möchte nicht tauschen.
ETC_20180208_031554	Weihnachts-Event{nl}{ITEM} x {COUNT} erhalten!
ETC_20180208_031555	Das Amulett verwenden …
ETC_20180208_031556	Die Gruft untersuchen …
ETC_20180208_031557	Ich freue mich so, so etwas wieder zu essen.
ETC_20180208_031558	Mein Kleines ist richtig erwachsen …
ETC_20180208_031559	Ich habe die Nachricht erhalten.
ETC_20180208_031560	Ich möchte nur noch ein letztes Mal eins essen.
ETC_20180208_031561	Ich möchte mein Kleines sehen.
ETC_20180208_031562	Ich leide so …
ETC_20180208_031563	Erdbeertörtchen auf dem Altar platzieren
ETC_20180208_031564	Asana zum Altar rufen
ETC_20180208_031565	Arznei auf dem Altar platzieren
ETC_20180208_031566	Hausskulptur auf dem Altar platzieren
ETC_20180208_031567	Ionas Kiste auf dem Altar platzieren
ETC_20180208_031568	Untersuchen
ETC_20180208_031569	Lass mich erklären, was los ist.
ETC_20180208_031570	Die Wärme spüren
ETC_20180208_031571	Weiter untersuchen
ETC_20180208_031572	Hier sind die Zutaten.
ETC_20180208_031573	Gegen Schweinchen-Begleiter tauschen
ETC_20180208_031574	Gegen Gürteltier-Begleiter tauschen
ETC_20180208_031575	Gegen Dodo-Begleiter tauschen
ETC_20180208_031576	Gegen Schwein-Begleiter tauschen
ETC_20180208_031577	Du brauchst 20 Gutscheine, um einen {COMPANION}-Begleiter zu erhalten.
ETC_20180208_031578	Du brauchst 20 Gutscheine, um einen {COMPANION}-Begleiter zu erhalten.
ETC_20180208_031579	Schweinchen
ETC_20180208_031580	Dodo
ETC_20180208_031581	Ich habe etwas Löwenzahn dabei.
ETC_20180208_031582	Löwenzahn pflanzen
ETC_20180208_031583	Löwenzahn einsammeln
ETC_20180208_031584	Die Kiste öffnen …
ETC_20180208_031585	Dieser Brief ist für dich.
ETC_20180208_031586	So, ich gehe dann mal.
ETC_20180208_031587	Mauerpfeffer sammeln …
ETC_20180208_031588	Sandglöckchen sammeln …
ETC_20180208_031589	Nein, das macht mir zu viel Angst.
ETC_20180208_031590	Ich schaue mal, was ich tun kann.
ETC_20180208_031591	Was ist passiert?
ETC_20180208_031592	Weißt du, wie man rauskommt?
ETC_20180208_031593	Fragen …
ETC_20180208_031594	Ich kann die Materialien alle bringen.
ETC_20180208_031595	Ein Geist sucht nach Asana.
ETC_20180208_031596	Ich sage es dir später. Ich muss jetzt gehen.
ETC_20180208_031597	Es ist plötzlich unglaublich kalt.
ETC_20180208_031598	Lass mich dir erzählen, was passiert ist.
ETC_20180208_031599	Hier ist das Amulett.
ETC_20180208_031600	Ich will wieder zurück.
ETC_20180208_031601	Ich möchte die Antwort hören.
ETC_20180208_031602	Ich fühle mich jetzt viel besser.
ETC_20180208_031603	Ich bin zu Hause.
ETC_20180208_031604	Ich erzähle dir, was passiert.
ETC_20180208_031605	Schon in Ordnung, keine Sorge.
ETC_20180208_031606	Mama?
ETC_20180208_031607	Mein Kleines. Du bist richtig erwachsen.{nl}Jetzt kann ich endlich in Frieden ruhen.
ETC_20180208_031608	Du fehlst mir, Mama.{nl}Schau, ich bin schon richtig erwachsen. Ich bin sogar hergekommen, um dich zu treffen.{nl}Sorge dich nicht um mich und Papa. Komm jetzt einfach zur Ruhe.
ETC_20180208_031609	Du hast die verstreuten Aufzeichnungen eingesammelt!
ETC_20180208_031610	Du hast die dämonische Kupole-Falle zerstört!
ETC_20180208_031611	Hier ist nichts.
ETC_20180208_031612	Du hast den Angriffspunkt der Dämonen entfernt!
ETC_20180208_031613	Du hast Kupole Ouida gefunden!
ETC_20180208_031614	Komm mit.
ETC_20180208_031615	Du hast das magische Gerät aktiviert!
ETC_20180208_031616	Du hast die Nobrenal-Kraft gesammelt!
ETC_20180208_031617	Du hast die Dimensionsessenz gesammelt!
ETC_20180208_031618	Der Schutzkristall lädt sich nicht mehr!{nl}Besiege die Dämonen.
ETC_20180208_031619	Bleib nah bei mir. Du kannst Giltines Macht jetzt nicht ertragen.
ETC_20180208_031620	Pass auf, bleib nah bei mir und besiege den Dämon.
ETC_20180208_031621	{ID_NAME} betreten (Empfohlene St.: {ID_LV}, erforderlicher Rang: {ID_NEEDRANK})?{nl}Du kannst nur mit deinen Gruppenmitgliedern zusammen hineingehen.
ETC_20180208_031622	{ID_NAME} (Empf. St.: {ID_LV}, Rang: {PC_RANK})
ETC_20180208_031623	Spieler melden
ETC_20180208_031624	Störende Spielweise
ETC_20180208_031625	Anstößige Äußerungen/Verhalten
ETC_20180208_031626	Du kannst jemanden nur einmal pro Tag melden. Danke.
ETC_20180208_031627	Der Spieler wurde gemeldet. Danke.
ETC_20180208_031628	Beim erneuten Betreten werden die vorherigen Vervielfältigungsmodus-Einstellungen angewendet.{nl}Erneut betreten?
ETC_20180208_031629	Zeitlimit für erneutes Betreten des Herausforderungsmodus überschritten. Erneutes Betreten nicht möglich.
ETC_20180208_031630	[Nak Muay]{nl}Khanom Kaulah
ETC_20180214_031631	SMTP Error
ETC_20180214_031632	Goldener Welpe
ETC_20180214_031633	Du kannst den Gegenstand in einer Dungeoninstanz nicht sperren.
ETC_20180214_031634	1 Edelstein ziehen
ETC_20180214_031635	Nicht ziehen
ETC_20180214_031636	{GEMPAY} Silber gegen einen Edelstein tauschen.
ETC_20180214_031637	{@st66d_y}{s16}Uralte Goldmünze{/}{/} gegen einen Edelstein tauschen.
ETC_20180214_031638	Winterpinguin
ETC_20180219_031639	 {nl}"{NAME}" hat {DAY} Tage in Folge gespielt.{nl}EP-Verstärkung ist nach Anmeldung zwei Tage in Folge verfügbar.{nl}Die EP-Verstärkung hängt von der Anzahl Tage mit Anmeldung in Folge ab.
ETC_20180219_031640	EP-Verstärkung holen
ETC_20180219_031641	Wochenend-EP
ETC_20180219_031642	Anmelde-EP
ETC_20180305_031643	NAN value found in model.
ETC_20180305_031644	/BonusCount
ETC_20180305_031645	Lykanthrop (Männer)
ETC_20180305_031646	Lykanthrop (Frauen)
ETC_20180316_031647	50 Attributspunkte
ETC_20180316_031648	Gewährt 50 Attributspunkte. Mit Rechtsklick aktivieren.
ETC_20180316_031649	[Event] Die Gilde zusammentrommeln!
ETC_20180316_031650	Anmelden und Gildenbelohnungen erhalten
ETC_20180320_031651	Gilde "{GUILD}"{nl} {nl}Gestriger Anmeldezähler: {COUNT1}{nl}Heutiger Anmeldezähler: {COUNT2}
ETC_20180320_031652	Gildenanmeldung abgeschlossen. Deine Belohnungen wurden geliefert.
ETC_20180320_031653	Helgazerkels Spiegelung
ETC_20180320_031654	Dämonenfürstin Mirtis
ETC_20180320_031655	Dämonenfürst Rexipher
ETC_20180320_031656	Marnox
ETC_20180320_031657	Ein Titel für Spieler, die 150-mal die beschädigten Bücher zurückgeholt haben.
ETC_20180320_031658	Ein Titel für Spieler, die 200-mal die beschädigten Bücher zurückgeholt haben.
ETC_20180320_031659	Entdecker der ersten Schritte
ETC_20180320_031660	Du gehst erste Schritte als Entdecker. Gut gemacht!{nl}Dieser Titel wird Spielern verliehen, die 10 von Anastasias Rätseln gelöst haben.
ETC_20180320_031661	Bereit zur Erkundung
ETC_20180320_031662	Du bist bereit, die Welt da draußen zu erkunden.{nl}Dieser Titel wird Spielern verliehen, die 30 von Anastasias Rätseln gelöst haben.
ETC_20180320_031663	Erkundungsexperte
ETC_20180320_031664	Du hast schon viel von der Welt gesehen und kennst dich aus.{nl}Dieser Titel wird Spielern verliehen, die 50 von Anastasias Rätseln gelöst haben.
ETC_20180320_031665	Dexters Kumpel
ETC_20180320_031666	Du hast so oft mit Dexter gespielt, dass ihr beste Freunde seid.{nl}Dieser Titel wird Spielern verliehen, die 30-mal mit Dexter gespielt haben.
ETC_20180320_031667	Lankobereich
ETC_20180320_031668	Fantasiebibliotheksbereich
ETC_20180320_031669	Abenteurer
ETC_20180320_031670	So oft wurde mit Dexter gespielt
ETC_20180320_031671	Fluch verbreiten
ETC_20180320_031672	Kann keine HP wiederherstellen. Effekt verbreitet sich auf andere.
ETC_20180320_031673	Präzision und kritische Trefferchance erhöht
ETC_20180320_031674	Erwachter Feldanführer
ETC_20180320_031675	Der Feldanführer wurde erweckt. Angriff und Abwehr wurden erhöht.
ETC_20180320_031676	Der Versteinerungsfluch hat dich erwischt. Du wirst dich eine Weile nicht bewegen können.
ETC_20180320_031677	Nachwirkungen der Versteinerung
ETC_20180320_031678	Du bist dem Versteinerungsfluch anheimgefallen.
ETC_20180320_031679	Du bist vorübergehend unverwundbar, kannst aber keinerlei Angriffe ausführen.
ETC_20180320_031680	Blutexplosion
ETC_20180320_031681	Erleidet hohen Schaden, wenn der Status [Blutung] andauert.
ETC_20180320_031682	Frech
ETC_20180320_031683	Nervös
ETC_20180320_031684	Böse
ETC_20180320_031685	Seufzend
ETC_20180320_031686	Frieden
ETC_20180320_031687	Sammlung: 2. Dämonengefängnis
ETC_20180320_031688	Minimum für kritische Trefferchance +{@st66d_y}{s16}[%d]{/}{/} %%
ETC_20180320_031689	Schaden durch Charaktere -{@st66d_y}{s16}[%d]{/}{/} %%
ETC_20180320_031690	Physische Abwehr +{@st66d_y}{s16}[%d]{/}{/} %%
ETC_20180320_031691	Magische Abwehr +{@st66d_y}{s16}[%d]{/}{/} %%
ETC_20180320_031692	Stellt pro besiegtem Monster {st66d_y}{s16}[%d]{/}{/} SP wieder her.
ETC_20180320_031693	Bewegungsgeschwindigkeit +{@st66d_y}{s16}[%d]{/}{/}
ETC_20180320_031694	Reduziert Malus für Elementkompatibilität um {@st66d_y}{s16}[%d]{/}{/} %%
ETC_20180320_031695	EP-Gewinn +{@st66d_y}{s16}[%d]{/}{/}
ETC_20180320_031696	Schaden gegen Tiermonster um {@st66d_y}{s16}[%d]{/}{/} %% erhöht
ETC_20180320_031697	Die Soldaten an der dornenreichen Waldhügelstraße scheinen ein Problem mit einem riesigen Monster zu haben. Laut Berichten ist das Monster ein Rocktortuga. Geh nachsehen, ob der riesige Rocktortuga in dem dornenreichen Gebiet wirklich sein Unwesen treibt.
ETC_20180320_031698	Die Kupolen in der Höhle haben Verdächtiges im Khonotforst bemerkt und bitten um Hilfe. Besiege den Bebraspion und schütze den Forst.
ETC_20180320_031699	Ein wildes Pflanzenmonster ist an der Paupys-Kreuzung erschienen und versetzt die Bewohner Orshas in Angst und Schrecken. Besiege den Colimencia und schütze die Stadt.
ETC_20180320_031700	Ein wilder Kirmelitsch ist im Viltis-Wald erschienen und greift eine Gruppe Abenteurer an. Besiege den Kirmelitsch und beschütze sie.
ETC_20180320_031701	Ein irrer Kaktusvel ist im Tal der überlangen Brücken erschienen und droht die Sargwächter zu verdrängen, die dieses Gebiet einst bewohnten. Hilf den Soldaten vor Ort, das Monster zu besiegen und wieder für Frieden im Tal der überlangen Brücken zu sorgen.
ETC_20180320_031702	Alchemistin Sophia hat merkwürdiges Monsterverhalten im Khamadonwald festgestellt und versucht, dem auf den Grund zu gehen. Gehe zum Khamadonwald und hilf ihr, die Sache zu untersuchen.
ETC_20180320_031703	Riteris besiegen
ETC_20180320_031704	Eine dringende Nachricht vom Abt von Elgos wurde überbracht. Restenergie der Kruvina hat einen einzelnen Riteris angezogen, der jetzt das gesamte Kloster bedroht. Hilf dem Abt von Elgos, es zu schützen.
ETC_20180320_031705	Pantorex besiegen
ETC_20180320_031706	Ketzerischen Pantorex besiegen
ETC_20180320_031707	Die Bewacher im Dogmengarten glauben, dass die Pantos einen neuen König haben. Sie meinen, der gefährliche Pantoanführer würde ein Heer versammeln, um das ganze Gebiet zu übernehmen. Das musst du verhindern, bevor die Situation außer Kontrolle gerät.
ETC_20180320_031708	Investiere Punkte in STÄ/KON/INT/WEI/BEW, um deinen Charakter weiterzuentwickeln.{nl}{nl}– STÄ: Erhöht physischen Angriff und Präzision.{nl}{nl}– KON: Erhöht max. HP, HP-Wiederherstellung (auch durch Zauber und Tränke), max. Ausdauer und Blocken.{nl}{nl}– INT: Verbessert den magischen Angriff.{nl}{nl}– WEI: Erhöht max. SP, SP-Wiederherstellung (auch durch Zauber und Tränke) sowie HP und Fertigkeitsschaden beschworener Kreaturen.{nl}{nl}– BEW: Erhöht Angriffsgeschwindigkeit, Ausweichen, Blockdurchdringung und kritischen Angriff.{nl}
ETC_20180320_031709	{nl} {nl}Von Gildenquests oder Dungeoninstanzen erhält du 
ETC_20180320_031710	Gildengegenstände sind über Gildenquests erhältlich. Per {img mouseclick_left 40 40} kannst du die Gegenstände an deine Gildenmitglieder verteilen.
ETC_20180320_031711	Gildenmitglieder können an Gildenquests teilnehmen.
ETC_20180320_031712	Der Gildenleiter kann im Gildenturm eine Gildenquest auswählen.
ETC_20180320_031713	Gildenquests sind nur verfügbar für Gilden mit{nl}einem Templer-Gildenleiter und einer Gildenturm-Fertigkeit von mindestens Stufe 4.
ETC_20180320_031714	Gildenquests können im Gildenturm vom Gildenleiter oder einem Mitglied mit der entsprechenden Berechtigung ausgewählt werden.{nl}Der Gildenleiter kann die Berechtigungseinstellungen für Gildenquests im Gildeninfo-Fenster ändern ({img Alt 40 40}+{img G 40 40}).
ETC_20180320_031715	{nl} {nl}Gildenquests können aus Anführer-Überfällen, Gildenmissionen usw. bestehen.{nl}Du brauchst Gilden-Tickets, um Gildenquests zu spielen.
ETC_20180320_031716	Jede Quest verbraucht 1 Ticket und das System{nl}wird montags um 06:00 Uhr (Serverzeit) zurückgesetzt.{nl} {nl}
ETC_20180320_031717	Sobald der Gildenleiter oder ein dazu berechtigtes Mitglied{nl}eine Gildenquest beginnt, gibt es einen gewissen Zeitraum,{nl}um Teilnehmer zu rekrutieren.
ETC_20180320_031718	Das Mitglied, das die Quest beginnt, kommt automatisch auf die Teilnehmerliste, während andere den entsprechenden Button klicken müssen.{nl} {nl}
ETC_20180320_031719	Sobald alle Teilnehmer versammelt sind, könnt ihr mit dem entsprechenden NSC interagieren und die Quest beginnen.{nl}Die erste Quest kann nur von Spielern mit der Berechtigung für Gildenquests begonnen werden.
ETC_20180320_031720	{nl}Je nach Art der Gildenquest{nl}erhältst du unterschiedliche Belohnungen.{nl}Du kannst Gildenwährung zur{nl}Aufwertung deiner Gilde oder{nl}Dinge zum Anpflanzen im Gildenhauptquartier erhalten.
ETC_20180320_031721	Die Belohnungen werden an das Gildenlager geschickt und können vom Gildenleiter an die Mitglieder verteilt werden.
ETC_20180320_031722	Karten können mit Silber abgelegt werden, ohne einen Stufenverlust in Kauf zu nehmen.{nl}Dabei werden 2.000 Silber pro Stufe der Karte verbraucht.
ETC_20180320_031723	Legendenkarte
ETC_20180320_031724	Legendenkarten können ausgerüstet werden, um bestimmte nützliche Effekte zu erhalten.
ETC_20180320_031725	Legendenkarten sind über Spielfunktionen wie Überfälle, Dämonenfürsten-Feldanführer, Gildenquests usw. erhältlich.
ETC_20180320_031726	{nl} {nl}Der Legendenkarten-Slot ist gesperrt.
ETC_20180320_031727	{nl} {nl}Um den Legendenkarten-Slot freizuschalten,{nl}musst du die entsprechenden Quests abschließen.
ETC_20180320_031728	{nl} {nl}Es kann nur 1 Legendenkarte ausgerüstet werden.
ETC_20180320_031729	{nl} {nl}Um eine Legendenkarte abzulegen, ohne dass die Stufe{nl}reduziert wird, musst du 1.000.000 Silber zahlen.
ETC_20180320_031730	{nl} {nl}Du verbesserst eine Legendenkarte folgendermaßen: Drücke {img Insert 40 40}, um den Pausenmodus zu aktivieren, und klicke dann {img icon_rest_Legendcard 40 40}.
ETC_20180320_031731	Legendenkarte verbessern
ETC_20180320_031732	  für den Zugriff auf die Funktion.
ETC_20180320_031733	{nl} {nl}Legendenkarten werden verbessert, statt wie normale Karten synthetisiert zu werden.
ETC_20180320_031734	Die Chancen auf Erfolg/Fehlschlag/Verlust der Karte hängen von der Legendenkarte ab,{nl}die verbessert wird, sowie von Grad/Stufe der 4 Verbrauchskarten.{nl}Die Verbrauchskarten werden alle aufgebraucht,{nl}unabhängig davon, ob die Verbesserung Erfolg hat.{nl}Du kannst für deinen Versuch aber auch weniger als 4 Karten einsetzen.
ETC_20180320_031735	{nl} {nl}Wenn eine Legendenkarte mit mindestens 6 Sternen zerstört wird,{nl}erhältst du eine Verbesserungskarte, die der Stufe der verlorenen Karte entspricht.
ETC_20180320_031736	{nl} {nl}Legenden-Verbesserungskarten sind 5-mal so viel wert wie normale Karten,{nl}oder, wenn sie als Verbrauchskarte benutzt werden, 0,5-mal mehr als Legendenkarten.{nl}Legenden-Verbesserungskarten können mit normalen Karten verbessert werden.
ETC_20180320_031737	Sie selbst können aber nur zur Verbesserung von Legendenkarten verwendet werden.{nl}Sie können nicht ausgerüstet oder als Verbrauchskarten für normale Karten verwendet werden.
ETC_20180320_031738	{nl} {nl}
ETC_20180320_031739	Einige Klassen können Fertigkeiten erlernen, um persönliche Läden zu eröffnen.{nl} {nl}Wenn du dich abmeldest, bleibt nur dein zuletzt eröffneter Laden für andere Spieler verfügbar. Während du spielst, kannst du einen zweiten Laden gleichzeitig betreiben.{nl} {nl}
ETC_20180320_031740	Mit Vervielfältigungstoken erhältst du mehr Belohnungen und EP{nl}aus Dungeoninstanzen und Söldnerpostenmissionen.{nl} {nl}Du kannst so viele Token verwenden, wie du noch Teilnahmen hast.{nl}Das funktioniert so:
ETC_20180320_031741	 zum Erhalt der entsprechenden Belohnungen nach Abschluss des Dungeons oder der Mission.
ETC_20180320_031742	Gilden-Event-Fehler
ETC_20180320_031743	Gilden-Event-Warnung
ETC_20180320_031744	Gilden-Event-Informationen
ETC_20180320_031745	Check log for skill learning through AnyoneSkill
ETC_20180320_031746	Packet length exception processed
ETC_20180320_031747	Redis Alert
ETC_20180320_031748	Check Statue Load
ETC_20180320_031749	DB Deadlock Log
ETC_20180320_031750	Santa-Kostümpaket (Frauen)
ETC_20180320_031751	Mit Rechtsklick verwenden und Gegenstände erhalten.{nl}– Santa-Kostüm (Frauen) x 1{nl}– Weihnachtsbaumkubus x 2
ETC_20180320_031752	Santa-Kostümpaket (Männer)
ETC_20180320_031753	Mit Rechtsklick verwenden und Gegenstände erhalten.{nl}– Santa-Kostüm (Männer) x 1{nl}– Weihnachtsbaumkubus x 2
ETC_20180320_031754	Mit Rechtsklick verwenden und Gegenstände erhalten.{nl}– Goldener-Hund-Kriegerhelm x 1{nl}– Goldener-Hund-Kriegerkostüm (Männer) x 1
ETC_20180320_031755	Mit Rechtsklick verwenden und Gegenstände erhalten.{nl}– Goldener-Hund-Kriegerhelm x 1{nl}– Goldener-Hund-Kriegerkostüm (Frauen) x 1
ETC_20180320_031756	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 15 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031757	N
ETC_20180320_031758	{/} zum Öffnen der Weltkarte,{@st66d_y}
ETC_20180320_031759	{/} um ein Gebiet für die Monsterjagd zu finden. Du kannst auch Ausrüstung vom {@st66d_y}
ETC_20180320_031760	{/}-NSC in der Stadt kaufen.
ETC_20180320_031761	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 40 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031762	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 75 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031763	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 120 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031764	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 170 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031765	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 220 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031766	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 270 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031767	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 315 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031768	Wenn du deine aktuelle Ausrüstung gegen {@st66d_y}Ausrüstung der Stufe 350 eintauschst{/}, kannst du noch stärkere Monster besiegen. Drücke {@st66d_y}
ETC_20180320_031769	{/} {@st66d_y}
ETC_20180320_031770	{/}-NSC, um auf Dungeoninstanzen zuzugreifen.
ETC_20180320_031771	Söldnerpostenmissionen
ETC_20180320_031772	{/}-NSC, um auf Söldnerpostenmission zuzugreifen.
ETC_20180320_031773	{/}-NSC, um auf Tagesquests zuzugreifen.
ETC_20180320_031774	Gruppenquest
ETC_20180320_031775	{/}-NSC, um auf Gruppenquests zuzugreifen.
ETC_20180320_031776	{/}-NSC, um auf Saalusklostermissionen zuzugreifen.
ETC_20180320_031777	Bergaufabwehr-Mission
ETC_20180320_031778	{/}-NSC, um auf die Bergaufabwehr-Mission zuzugreifen.
ETC_20180320_031779	Herausforderungsmodus
ETC_20180320_031780	{/}: Besiege die violetten Monster auf {@st66d_y}Feldern von mindestens Stufe 200{/}, um ein Portal zum Herausforderungsmodus zu erschaffen.{nl}Dort steigt deine Beutechance, also {@st66d_y}deine Chance auf Ausrüstung mit zufälligen Werten.{/} Außerdem kannst du für jede Phase {@st66d_y}
ETC_20180320_031781	{/} als Belohnung erhalten.
ETC_20180320_031782	{/} ist der Gegenstand, der zum Betreten verbraucht wird, und du kannst {@st66d_y}
ETC_20180320_031783	Anleitungen für einzigartige Ausrüstungen der St. 350
ETC_20180320_031784	{/} als Belohnung erhalten.{nl}{@st66d_y}
ETC_20180320_031785	{/}: Hier musst du hingehen, um den Überfall zu beginnen.
ETC_20180320_031786	Monsterkarten ausrüsten
ETC_20180320_031787	{/} {@st66d_y}
ETC_20180320_031788	{/}: Klicke hier {@st66d_y}
ETC_20180320_031789	{/} zum Öffnen des {@st66d_y}
ETC_20180320_031790	{/}-Fensters, um eine Karte auszurüsten.{nl}Du kannst die Effekte einer Karte in der Kurzinfo einsehen, und du kannst {@st66d_y}
ETC_20180320_031791	Kartenstufen verbessern,
ETC_20180320_031792	{/} indem du {@st66d_y}
ETC_20180320_031793	die Einfg-Taste für den Pausenmodus drückst
ETC_20180320_031794	{/} und dann die {@st66d_y}
ETC_20180320_031795	F-Taste für die Kartensynthese
ETC_20180320_031796	{/} zum Öffnen des entsprechenden Fensters.
